timestamp,port,device,direction,command,response,error
2026-04-20T12:46:37.190,COM31,pace5000,TX,:OUTP:MODE?\n,,
2026-04-20T12:46:38.244,COM31,pace5000,RX,,:OUTP:MODE ACT,
2026-04-20T12:46:38.244,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:46:39.308,COM31,pace5000,RX,,:OUTP:STAT 0,
2026-04-20T12:46:39.309,COM31,pace5000,TX,:OUTP:STAT 1\n,,
2026-04-20T12:46:39.321,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:46:40.402,COM31,pace5000,RX,,":SYST:ERR -102,""Syntax error""",
2026-04-20T12:46:40.403,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:46:41.464,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:46:41.465,COM31,pace5000,TX,:OUTP:STAT 0\n,,
2026-04-20T12:46:41.478,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:46:42.544,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:46:42.545,COM31,pace5000,TX,:OUTP:ISOL:STAT?\n,,
2026-04-20T12:46:43.621,COM31,pace5000,RX,,:OUTP:ISOL:STAT 1,
2026-04-20T12:46:43.621,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT 1\n,,
2026-04-20T12:46:43.653,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:46:44.778,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:46:44.779,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:46:45.871,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 1,
2026-04-20T12:46:46.372,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:46:47.465,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 1,
2026-04-20T12:46:47.966,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:46:49.067,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:46:49.067,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:46:50.162,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:46:50.163,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:46:51.214,COM31,pace5000,RX,,:OUTP:STAT 0,
2026-04-20T12:46:51.214,COM31,pace5000,TX,:OUTP:ISOL:STAT?\n,,
2026-04-20T12:46:52.277,COM31,pace5000,RX,,:OUTP:ISOL:STAT 1,
2026-04-20T12:46:52.278,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:46:53.338,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:46:53.354,COM31,pace5000,CLOSE,close,,
