point_index,point_phase,point_tag,route,temperature_c,hgen_temp_c,humidity_pct,co2_ppm,co2_group,cylinder_nominal_ppm,pressure_target_hpa,execution_status,qc_valid,recommendation,reason,raw_sample_count,cleaned_sample_count,usable_sample_count,removed_sample_count,total_frames,valid_frames,frames_with_data,frame_status,pressure_gauge_hpa_mean,pressure_reference_status,thermometer_temp_c_mean,thermometer_reference_status,reference_quality,dew_point_c_mean,AnalyzerCoverage,UsableAnalyzers,ExpectedAnalyzers,PointIntegrity,MissingAnalyzers,UnusableAnalyzers,stability_time_s,total_time_s,pressure_mode,pressure_target_label,pressure_selection_token,postseal_expected_dewpoint_c,postseal_actual_dewpoint_c,postseal_physical_delta_c,postseal_physical_qc_status,postseal_physical_qc_reason,postseal_guard_status,postseal_guard_flags,postseal_timeout_policy,postseal_timeout_blocked,postsample_late_rebound_status,postsample_late_rebound_reason,dewpoint_gate_result,flush_gate_status,flush_gate_reason,dewpoint_rebound_detected,rebound_rise_c,rebound_note,preseal_dewpoint_c,preseal_temp_c,preseal_rh_pct,preseal_pressure_hpa,preseal_trigger_overshoot_hpa,preseal_vent_off_begin_to_route_sealed_ms,pressure_gauge_stale_count,pressure_gauge_total_count,pressure_gauge_stale_ratio
5,h2o,h2o_10c_30rh_600hpa,h2o,10.0,10.0,30.0,,,,600.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,600.0,healthy,,,healthy,-4.0,8/8,8,8,complete,,,0.008963000000221655,0.06311039999945933,sealed_controlled,600hPa,,,-4.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
5,h2o,h2o_10c_50rh_600hpa,h2o,10.0,10.0,50.0,,,,600.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,600.0,healthy,,,healthy,0.0,8/8,8,8,complete,,,0.011125699999865901,0.06730699999934586,sealed_controlled,600hPa,,,0.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
6,co2,co2_groupa_0ppm_1000hpa,co2,20.0,,,0.0,A,0.0,1000.0,rejected,False,review,"time_not_continuous,signal_span_too_wide",16,16,16,0,16,16,16,ok,1000.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.018366400000559224,0.07112710000001243,sealed_controlled,1000hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
6,co2,co2_groupa_400ppm_1000hpa,co2,20.0,,,400.0,A,400.0,1000.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,1000.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.02082550000068295,0.07369020000078308,sealed_controlled,1000hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
6,co2,co2_groupb_1000ppm_1000hpa,co2,20.0,,,1000.0,B,1000.0,1000.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,1000.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.025234200000340934,0.07868400000006659,sealed_controlled,1000hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
6,h2o,h2o_20c_40rh_1000hpa,h2o,20.0,20.0,40.0,,,,1000.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,1000.0,healthy,,,healthy,8.0,8/8,8,8,complete,,,0.016446800000267103,0.0696034000002328,sealed_controlled,1000hPa,,,8.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
6,h2o,h2o_20c_70rh_1000hpa,h2o,20.0,20.0,70.0,,,,1000.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,1000.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.019321400000080757,0.07261960000050749,sealed_controlled,1000hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
7,co2,co2_groupa_0ppm_800hpa,co2,20.0,,,0.0,A,0.0,800.0,rejected,False,review,"time_not_continuous,signal_span_too_wide",16,16,16,0,16,16,16,ok,800.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.020065900000190595,0.07568209999953979,sealed_controlled,800hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
7,co2,co2_groupa_400ppm_800hpa,co2,20.0,,,400.0,A,400.0,800.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,800.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.01532359999964683,0.07119299999976647,sealed_controlled,800hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
7,co2,co2_groupb_1000ppm_800hpa,co2,20.0,,,1000.0,B,1000.0,800.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,800.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.01743579999947542,0.07049229999938689,sealed_controlled,800hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
7,h2o,h2o_20c_40rh_800hpa,h2o,20.0,20.0,40.0,,,,800.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,800.0,healthy,,,healthy,8.0,8/8,8,8,complete,,,0.017422500000066066,0.06980770000063785,sealed_controlled,800hPa,,,8.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
7,h2o,h2o_20c_70rh_800hpa,h2o,20.0,20.0,70.0,,,,800.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,800.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.013865500000065367,0.06723419999980251,sealed_controlled,800hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
8,co2,co2_groupa_0ppm_1100hpa,co2,20.0,,,0.0,A,0.0,1100.0,rejected,False,review,"time_not_continuous,signal_span_too_wide",16,16,16,0,16,16,16,ok,1100.0,healthy,,,healthy,11.0,8/8,8,8,complete,,,0.02657790000012028,0.08072540000011941,sealed_controlled,1100hPa,,,8.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
8,co2,co2_groupa_400ppm_1100hpa,co2,20.0,,,400.0,A,400.0,1100.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,1100.0,healthy,,,healthy,11.0,8/8,8,8,complete,,,0.014541300000018964,0.06881020000037097,sealed_controlled,1100hPa,,,8.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
8,co2,co2_groupb_1000ppm_1100hpa,co2,20.0,,,1000.0,B,1000.0,1100.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,1100.0,healthy,,,healthy,11.0,8/8,8,8,complete,,,0.020724699999846052,0.07526150000012422,sealed_controlled,1100hPa,,,8.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
8,h2o,h2o_20c_40rh_1100hpa,h2o,20.0,20.0,40.0,,,,1100.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,1100.0,healthy,,,healthy,8.0,8/8,8,8,complete,,,0.01031429999966349,0.06331109999973705,sealed_controlled,1100hPa,,,8.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
8,h2o,h2o_20c_70rh_1100hpa,h2o,20.0,20.0,70.0,,,,1100.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,1100.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.01376449999952456,0.06612380000024132,sealed_controlled,1100hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
10,co2,co2_groupa_0ppm_600hpa,co2,20.0,,,0.0,A,0.0,600.0,rejected,False,review,"time_not_continuous,signal_span_too_wide",16,16,16,0,16,16,16,ok,600.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.018684700000449084,0.07157570000072155,sealed_controlled,600hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
10,co2,co2_groupa_400ppm_600hpa,co2,20.0,,,400.0,A,400.0,600.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,600.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.01776960000006511,0.07083509999938542,sealed_controlled,600hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
10,co2,co2_groupb_1000ppm_600hpa,co2,20.0,,,1000.0,B,1000.0,600.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,600.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.023971000000528875,0.07860100000016246,sealed_controlled,600hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
10,h2o,h2o_20c_40rh_600hpa,h2o,20.0,20.0,40.0,,,,600.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,600.0,healthy,,,healthy,8.0,8/8,8,8,complete,,,0.019384400000490132,0.07297800000014831,sealed_controlled,600hPa,,,8.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
10,h2o,h2o_20c_70rh_600hpa,h2o,20.0,20.0,70.0,,,,600.0,rejected,False,review,time_not_continuous,16,16,16,0,16,16,16,ok,600.0,healthy,,,healthy,14.0,8/8,8,8,complete,,,0.02385150000009162,0.07827689999976428,sealed_controlled,600hPa,,,14.0,,skipped,,skipped,,,,skipped,,,,,,,,,,,,,,0,16,0.0
