timestamp,port,device,direction,command,response,error
2026-04-20T12:51:17.353,COM31,pace5000,RX,,:OUTP:ISOL:STAT 1,
2026-04-20T12:51:17.354,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:51:18.453,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:51:18.454,COM31,pace5000,TX,:INST:VERS?\n,,
2026-04-20T12:51:19.520,COM31,pace5000,RX,,":INST:VERS ""02.00.07""",
2026-04-20T12:51:19.521,COM31,pace5000,TX,:OUTP:MODE?\n,,
2026-04-20T12:51:20.574,COM31,pace5000,RX,,:OUTP:MODE ACT,
2026-04-20T12:51:20.574,COM31,pace5000,TX,:OUTP:MODE?\n,,
2026-04-20T12:51:21.636,COM31,pace5000,RX,,:OUTP:MODE ACT,
2026-04-20T12:51:21.637,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:51:22.700,COM31,pace5000,RX,,:OUTP:STAT 0,
2026-04-20T12:51:22.700,COM31,pace5000,TX,:OUTP:STAT 1\n,,
2026-04-20T12:51:22.713,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:51:23.777,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:51:23.778,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:51:24.838,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:51:24.839,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:51:25.907,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:51:25.907,COM31,pace5000,TX,:SOUR:PRES 500.0\n,,
2026-04-20T12:51:25.924,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:51:26.989,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:51:26.990,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:51:28.059,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:51:28.059,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:51:29.137,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:51:29.137,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:51:30.215,COM31,pace5000,RX,,":SENS:PRES:INL 500.2755432, 0",
2026-04-20T12:51:30.215,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:51:31.277,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:51:31.277,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:51:32.367,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:51:32.368,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:51:33.449,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:51:33.949,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:51:35.027,COM31,pace5000,RX,,":SENS:PRES:INL 500.0381165, 0",
2026-04-20T12:51:35.027,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:51:36.092,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:51:36.093,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:51:37.188,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:51:37.189,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:51:38.270,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:51:38.771,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:51:39.855,COM31,pace5000,RX,,":SENS:PRES:INL 500.0068970, 1",
2026-04-20T12:51:39.856,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:51:40.919,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:51:40.919,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:51:42.011,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:51:42.012,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:51:43.089,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:51:43.590,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:51:44.668,COM31,pace5000,RX,,":SENS:PRES:INL 500.0082703, 1",
2026-04-20T12:51:44.669,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:51:45.729,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:51:45.730,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:51:46.824,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:51:46.824,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:51:47.903,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:51:47.904,COM31,pace5000,TX,:SENS:PRES:CONT?\n,,
2026-04-20T12:51:48.954,COM31,pace5000,RX,,,
2026-04-20T12:51:49.957,COM31,pace5000,RX,,,
2026-04-20T12:51:49.957,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:51:51.026,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:51:51.026,COM31,pace5000,TX,:SENS:PRES:CONT?\r\n,,
2026-04-20T12:51:52.090,COM31,pace5000,RX,,,
2026-04-20T12:51:53.105,COM31,pace5000,RX,,,
2026-04-20T12:51:53.106,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:51:54.182,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:51:54.182,COM31,pace5000,TX,:SENS:PRES:CONT?\r,,
2026-04-20T12:51:55.246,COM31,pace5000,RX,,,
2026-04-20T12:51:56.261,COM31,pace5000,RX,,,
2026-04-20T12:51:56.261,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:51:57.339,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:51:57.339,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:51:58.416,COM31,pace5000,RX,,":SENS:PRES:INL 500.0020447, 1",
2026-04-20T12:51:58.417,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:51:59.474,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:51:59.475,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:00.572,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:52:00.573,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:01.652,COM31,pace5000,RX,,":SENS:PRES:INL 500.0003052, 1",
2026-04-20T12:52:01.652,COM31,pace5000,TX,:SENS:PRES:CONT?\n,,
2026-04-20T12:52:02.709,COM31,pace5000,RX,,,
2026-04-20T12:52:03.711,COM31,pace5000,RX,,,
2026-04-20T12:52:03.711,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:52:04.789,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:52:04.789,COM31,pace5000,TX,:UNIT:PRES?\n,,
2026-04-20T12:52:05.842,COM31,pace5000,RX,,:UNIT:PRES HPA,
2026-04-20T12:52:05.842,COM31,pace5000,TX,:INST:CAT:ALL?\n,,
2026-04-20T12:52:06.933,COM31,pace5000,RX,,":INST:CAT:ALL ""1.00barg"",""BAROMETER"",""2.00bara""",
2026-04-20T12:52:06.934,COM31,pace5000,TX,:SOUR:PRES:RANG?\n,,
2026-04-20T12:52:08.009,COM31,pace5000,RX,,":SOUR:PRES:RANG ""2.00bara""",
2026-04-20T12:52:08.010,COM31,pace5000,TX,:SOUR:PRES:RANG?\n,,
2026-04-20T12:52:09.075,COM31,pace5000,RX,,":SOUR:PRES:RANG ""2.00bara""",
2026-04-20T12:52:09.076,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:52:10.137,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:52:10.137,COM31,pace5000,TX,:SOUR:PRES 800.0\n,,
2026-04-20T12:52:10.154,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:52:11.214,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:52:11.214,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:12.292,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:52:12.292,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:13.369,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:52:13.370,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:14.450,COM31,pace5000,RX,,":SENS:PRES:INL 799.4863281, 0",
2026-04-20T12:52:14.450,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:52:15.511,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:52:15.512,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:52:16.606,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:52:16.606,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:17.695,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:52:18.196,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:19.293,COM31,pace5000,RX,,":SENS:PRES:INL 800.0443115, 0",
2026-04-20T12:52:19.294,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:52:20.354,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:52:20.355,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:52:21.447,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:52:21.448,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:22.570,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:52:23.071,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:24.150,COM31,pace5000,RX,,":SENS:PRES:INL 799.9997559, 0",
2026-04-20T12:52:24.150,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:52:25.212,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:52:25.212,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:52:26.304,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:52:26.304,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:27.380,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:52:27.881,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:28.954,COM31,pace5000,RX,,":SENS:PRES:INL 800.0183716, 1",
2026-04-20T12:52:28.955,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:52:30.019,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:52:30.020,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:52:31.109,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:52:31.109,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:32.193,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:52:32.693,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:33.775,COM31,pace5000,RX,,":SENS:PRES:INL 800.0218506, 1",
2026-04-20T12:52:33.776,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:52:34.841,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:52:34.841,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:52:35.937,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:52:35.938,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:37.019,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:52:37.019,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:38.102,COM31,pace5000,RX,,":SENS:PRES:INL 800.0045166, 1",
2026-04-20T12:52:38.102,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:52:39.153,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:52:39.154,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:40.231,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:52:40.232,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:41.304,COM31,pace5000,RX,,":SENS:PRES:INL 800.0058594, 1",
2026-04-20T12:52:41.305,COM31,pace5000,TX,:SENS:PRES:CONT?\n,,
2026-04-20T12:52:42.371,COM31,pace5000,RX,,,
2026-04-20T12:52:43.371,COM31,pace5000,RX,,,
2026-04-20T12:52:43.372,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:52:44.450,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:52:44.450,COM31,pace5000,TX,:UNIT:PRES?\n,,
2026-04-20T12:52:45.511,COM31,pace5000,RX,,:UNIT:PRES HPA,
2026-04-20T12:52:45.512,COM31,pace5000,TX,:INST:CAT:ALL?\n,,
2026-04-20T12:52:46.606,COM31,pace5000,RX,,":INST:CAT:ALL ""1.00barg"",""BAROMETER"",""2.00bara""",
2026-04-20T12:52:46.607,COM31,pace5000,TX,:SOUR:PRES:RANG?\n,,
2026-04-20T12:52:47.683,COM31,pace5000,RX,,":SOUR:PRES:RANG ""2.00bara""",
2026-04-20T12:52:47.684,COM31,pace5000,TX,:SOUR:PRES:RANG?\n,,
2026-04-20T12:52:48.763,COM31,pace5000,RX,,":SOUR:PRES:RANG ""2.00bara""",
2026-04-20T12:52:48.763,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:52:49.825,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:52:49.825,COM31,pace5000,TX,:SOUR:PRES 1100.0\n,,
2026-04-20T12:52:49.843,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:52:50.928,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:52:50.929,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:52.002,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1100.0000000,
2026-04-20T12:52:52.002,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:53.082,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1100.0000000,
2026-04-20T12:52:53.083,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:54.231,COM31,pace5000,RX,,":SENS:PRES:INL 1094.8472900, 0",
2026-04-20T12:52:54.231,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:52:55.293,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:52:55.294,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:52:56.394,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:52:56.394,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:52:57.467,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1100.0000000,
2026-04-20T12:52:57.973,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:52:59.045,COM31,pace5000,RX,,":SENS:PRES:INL 1100.0031738, 0",
2026-04-20T12:52:59.045,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:00.107,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:00.107,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:53:01.197,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:53:01.197,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:02.272,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1100.0000000,
2026-04-20T12:53:02.775,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:03.868,COM31,pace5000,RX,,":SENS:PRES:INL 1099.9978027, 0",
2026-04-20T12:53:03.869,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:04.923,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:04.924,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:53:06.016,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:53:06.016,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:07.104,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1100.0000000,
2026-04-20T12:53:07.606,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:08.676,COM31,pace5000,RX,,":SENS:PRES:INL 1100.0026855, 1",
2026-04-20T12:53:08.676,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:09.736,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:09.737,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:53:10.827,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:53:10.827,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:11.905,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1100.0000000,
2026-04-20T12:53:12.406,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:13.485,COM31,pace5000,RX,,":SENS:PRES:INL 1100.0430908, 1",
2026-04-20T12:53:13.485,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:14.550,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:14.551,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:53:15.643,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:53:15.643,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:16.719,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1100.0000000,
2026-04-20T12:53:16.719,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:17.796,COM31,pace5000,RX,,":SENS:PRES:INL 1100.0367432, 1",
2026-04-20T12:53:17.797,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:18.856,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:18.856,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:19.944,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1100.0000000,
2026-04-20T12:53:19.944,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:21.019,COM31,pace5000,RX,,":SENS:PRES:INL 1100.0632324, 1",
2026-04-20T12:53:21.019,COM31,pace5000,TX,:SENS:PRES:CONT?\n,,
2026-04-20T12:53:22.079,COM31,pace5000,RX,,,
2026-04-20T12:53:23.094,COM31,pace5000,RX,,,
2026-04-20T12:53:23.094,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:53:24.167,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:53:24.168,COM31,pace5000,TX,:UNIT:PRES?\n,,
2026-04-20T12:53:25.229,COM31,pace5000,RX,,:UNIT:PRES HPA,
2026-04-20T12:53:25.229,COM31,pace5000,TX,:INST:CAT:ALL?\n,,
2026-04-20T12:53:26.319,COM31,pace5000,RX,,":INST:CAT:ALL ""1.00barg"",""BAROMETER"",""2.00bara""",
2026-04-20T12:53:26.319,COM31,pace5000,TX,:SOUR:PRES:RANG?\n,,
2026-04-20T12:53:27.392,COM31,pace5000,RX,,":SOUR:PRES:RANG ""2.00bara""",
2026-04-20T12:53:27.392,COM31,pace5000,TX,:SOUR:PRES:RANG?\n,,
2026-04-20T12:53:28.468,COM31,pace5000,RX,,":SOUR:PRES:RANG ""2.00bara""",
2026-04-20T12:53:28.469,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:29.525,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:29.525,COM31,pace5000,TX,:SOUR:PRES 800.0\n,,
2026-04-20T12:53:29.542,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:53:30.607,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:53:30.607,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:31.684,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:53:31.685,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:32.758,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:53:32.759,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:33.834,COM31,pace5000,RX,,":SENS:PRES:INL 800.2338257, 0",
2026-04-20T12:53:33.835,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:34.892,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:34.893,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:53:35.984,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:53:35.985,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:37.073,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:53:37.574,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:38.659,COM31,pace5000,RX,,":SENS:PRES:INL 800.0331421, 0",
2026-04-20T12:53:38.660,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:39.723,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:39.723,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:53:40.819,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:53:40.820,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:41.894,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:53:42.396,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:43.475,COM31,pace5000,RX,,":SENS:PRES:INL 800.0149536, 1",
2026-04-20T12:53:43.476,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:44.537,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:44.538,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:53:45.648,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:53:45.648,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:46.724,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
