timestamp,port,device,direction,duration_ms,command,response,error
2026-04-20T14:15:51.468,COM35,gas_analyzer,TX,1.934,"SETCOMWAY,YGAS,FFF,0\r\n",,
2026-04-20T14:15:51.618,COM35,gas_analyzer,RX,,,<flush_input>,
2026-04-20T14:15:51.621,COM35,gas_analyzer,TX,2.778,"MODE,YGAS,FFF,2\r\n",,
2026-04-20T14:15:51.771,COM35,gas_analyzer,RX,,,<flush_input>,
2026-04-20T14:15:51.772,COM35,gas_analyzer,TX,0.136,"FTD,YGAS,FFF,10\r\n",,
2026-04-20T14:15:51.923,COM35,gas_analyzer,RX,,,<flush_input>,
2026-04-20T14:15:51.923,COM35,gas_analyzer,TX,0.118,"AVERAGE1,YGAS,FFF,49\r\n",,
2026-04-20T14:15:52.074,COM35,gas_analyzer,RX,,,<flush_input>,
2026-04-20T14:15:52.074,COM35,gas_analyzer,TX,0.325,"AVERAGE2,YGAS,FFF,49\r\n",,
2026-04-20T14:15:52.225,COM35,gas_analyzer,RX,,,<flush_input>,
2026-04-20T14:15:52.225,COM35,gas_analyzer,TX,0.137,"SETCOMWAY,YGAS,FFF,1\r\n",,
2026-04-20T14:15:54.226,COM35,gas_analyzer,RX,,,"YGAS,012,T",
2026-04-20T14:15:54.228,COM35,gas_analyzer,RX,,,"YGAS,012,0405.009,00.000,0721.574,-0.173,1.3243,1.3242,0.7557,0.7546,03341,04424,02521,027.98,027.99,101.37",
2026-04-20T14:15:54.229,COM35,gas_analyzer,RX,,,"YGAS,012,0404.903,00.000,0721.473,-0.177,1.3244,1.3240,0.7557,0.7546,03340,04423,02520,027.98,027.99,101.39",
2026-04-20T14:15:54.232,COM35,gas_analyzer,RX,,,"YGAS,012,0404.925,00.000,0721.425,-0.177,1.3244,1.3231,0.7557,0.7555,03341,04422,02523,027.98,027.99,101.37",
2026-04-20T14:15:54.233,COM35,gas_analyzer,RX,,,"YGAS,012,0405.229,00.000,0721.922,-0.169,1.3243,1.3257,0.7557,0.7566,03337,04426,02526,027.98,027.99,101.37",
2026-04-20T14:15:54.235,COM35,gas_analyzer,RX,,,"YGAS,012,0405.080,00.000,0721.706,-0.167,1.3243,1.3235,0.7556,0.7558,03338,04419,02523,027.98,027.99,101.37",
2026-04-20T14:15:54.236,COM35,gas_analyzer,RX,,,"YGAS,012,0405.220,00.000,0722.080,-0.158,1.3243,1.3247,0.7556,0.7567,03338,04422,02526,027.98,027.99,101.39",
2026-04-20T14:15:54.237,COM35,gas_analyzer,RX,,,"YGAS,012,0405.388,00.000,0722.253,-0.152,1.3243,1.3251,0.7556,0.7560,03341,04424,02524,027.98,027.99,101.37",
2026-04-20T14:15:54.239,COM35,gas_analyzer,RX,,,"YGAS,012,0405.203,00.000,0721.930,-0.157,1.3243,1.3226,0.7556,0.7544,03343,04419,02522,027.97,027.99,101.37",
2026-04-20T14:15:54.240,COM35,gas_analyzer,RX,,,"YGAS,012,0405.059,00.000,0721.673,-0.159,1.3243,1.3234,0.7556,0.7556,03338,04423,02523,027.97,027.99,101.37",
2026-04-20T14:15:54.242,COM35,gas_analyzer,RX,,,"YGAS,012,0405.341,00.000,0722.055,-0.151,1.3243,1.3257,0.7556,0.7570,03338,04425,02526,027.97,027.99,101.35",
2026-04-20T14:15:54.244,COM35,gas_analyzer,RX,,,"YGAS,012,0405.181,00.000,0721.904,-0.145,1.3243,1.3236,0.7555,0.7564,03341,04422,02527,027.97,027.99,101.37",
2026-04-20T14:15:54.246,COM35,gas_analyzer,RX,,,"YGAS,012,0405.066,00.000,0721.700,-0.146,1.3243,1.3239,0.7555,0.7555,03342,04421,02525,027.97,027.99,101.37",
2026-04-20T14:15:54.248,COM35,gas_analyzer,RX,,,"YGAS,012,0404.962,00.000,0721.520,-0.146,1.3243,1.3242,0.7555,0.7562,03340,04423,02526,027.96,027.99,101.37",
2026-04-20T14:15:54.249,COM35,gas_analyzer,RX,,,"YGAS,012,0405.039,00.000,0721.658,-0.148,1.3243,1.3251,0.7556,0.7566,03339,04424,02525,027.96,027.99,101.37",
2026-04-20T14:15:54.251,COM35,gas_analyzer,RX,,,"YGAS,012,0404.823,00.000,0721.228,-0.152,1.3244,1.3242,0.7556,0.7564,03338,04422,02522,027.96,027.99,101.37",
2026-04-20T14:15:54.253,COM35,gas_analyzer,RX,,,"YGAS,012,0404.723,00.000,0721.094,-0.156,1.3244,1.3246,0.7556,0.7554,03341,04425,02523,027.96,027.99,101.37",
2026-04-20T14:15:54.255,COM35,gas_analyzer,RX,,,"YGAS,012,0404.684,00.000,0721.073,-0.154,1.3244,1.3240,0.7556,0.7562,03342,04423,02523,027.96,027.99,101.38",
2026-04-20T14:15:54.257,COM35,gas_analyzer,RX,,,"YGAS,012,0404.545,00.000,0720.734,-0.159,1.3244,1.3224,0.7556,0.7551,03341,04421,02523,027.96,027.99,101.37",
2026-04-20T14:15:54.258,COM35,gas_analyzer,RX,,,"YGAS,012,0404.524,00.000,0720.777,-0.165,1.3244,1.3240,0.7556,0.7556,03341,04422,02526,027.97,027.99,101.38",
2026-04-20T14:15:54.260,COM35,gas_analyzer,RX,,,"YGAS,012,0404.398,00.000,0720.554,-0.160,1.3245,1.3227,0.7556,0.7564,03341,04419,02527,027.97,027.99,101.38",
2026-04-20T14:15:54.343,COM35,gas_analyzer,RX,,,"YGAS,012,0404.613,00.000,0720.893,-0.164,1.3244,1.3251,0.7556,0.7562,03338,04422,02527,027.97,027.99,101.37",
2026-04-20T14:15:54.444,COM35,gas_analyzer,RX,,,"YGAS,012,0404.868,00.000,0721.304,-0.166,1.3244,1.3243,0.7557,0.7563,03341,04421,02527,027.97,027.99,101.37",
2026-04-20T14:15:54.647,COM35,gas_analyzer,RX,,,"YGAS,012,0405.133,00.000,0721.854,-0.163,1.3243,1.3246,0.7556,0.7560,03338,04424,02525,027.97,027.99,101.38",
2026-04-20T14:15:54.649,COM35,gas_analyzer,RX,,,"YGAS,012,0404.980,00.000,0721.542,-0.168,1.3243,1.3242,0.7557,0.7558,03339,04421,02524,027.97,027.99,101.37",
2026-04-20T14:15:54.741,COM35,gas_analyzer,RX,,,"YGAS,012,0405.197,00.000,0721.842,-0.176,1.3243,1.3261,0.7557,0.7572,03336,04424,02526,027.97,027.99,101.36",
2026-04-20T14:15:54.842,COM35,gas_analyzer,RX,,,"YGAS,012,0405.281,00.000,0722.078,-0.175,1.3243,1.3242,0.7557,0.7561,03341,04424,02526,027.97,027.99,101.37",
2026-04-20T14:15:54.913,RUN,runner,EVENT,,stage,"{""current"":""初始化"",""wait_reason"":""恢复初始状态""}",
2026-04-20T14:15:54.918,COM28,relay_controller,TX,,"write_coils(0,[False, False, False, False, False, False, False, False, False, False, False, False],addr=1)",,
2026-04-20T14:15:54.919,COM29,relay_controller,TX,,"write_coils(0,[False, False, False],addr=1)",,
2026-04-20T14:15:54.933,COM29,relay_controller,RX,,,ok,
2026-04-20T14:15:54.934,COM29,relay_controller,TX,,"write_coils(7,[False],addr=1)",,
2026-04-20T14:15:54.934,COM28,relay_controller,RX,,,ok,
2026-04-20T14:15:54.934,COM28,relay_controller,TX,,"write_coils(14,[False, False],addr=1)",,
2026-04-20T14:15:54.948,COM29,relay_controller,RX,,,ok,
2026-04-20T14:15:54.948,COM28,relay_controller,RX,,,ok,
2026-04-20T14:15:54.949,COM28,relay_controller,TX,,"read_coils(0,16,addr=1)",,
2026-04-20T14:15:54.963,COM28,relay_controller,RX,,,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",
2026-04-20T14:15:54.963,COM29,relay_controller,TX,,"read_coils(0,8,addr=1)",,
2026-04-20T14:15:54.978,COM29,relay_controller,RX,,,"[False, False, False, False, False, False, False, False]",
2026-04-20T14:15:54.978,COM31,pace5000,TX,0.08,:OUTP:STAT?\n,,
2026-04-20T14:15:55.047,COM31,pace5000,RX,18.456,,:OUTP:STAT 0,
2026-04-20T14:15:55.047,COM31,pace5000,QUERY,69.279,:OUTP:STAT?\n,:OUTP:STAT 0,
2026-04-20T14:15:55.048,COM31,pace5000,TX,0.135,:OUTP:ISOL:STAT?\n,,
2026-04-20T14:15:55.126,COM31,pace5000,RX,26.663,,:OUTP:ISOL:STAT 1,
2026-04-20T14:15:55.126,COM31,pace5000,QUERY,78.122,:OUTP:ISOL:STAT?\n,:OUTP:ISOL:STAT 1,
2026-04-20T14:15:55.126,COM31,pace5000,TX,0.094,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T14:15:55.250,COM31,pace5000,RX,73.564,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:15:55.250,COM31,pace5000,QUERY,124.322,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:15:55.250,COM31,pace5000,TX,0.079,:OUTP:MODE?\n,,
2026-04-20T14:15:55.327,COM31,pace5000,RX,26.079,,:OUTP:MODE ACT,
2026-04-20T14:15:55.327,COM31,pace5000,QUERY,76.644,:OUTP:MODE?\n,:OUTP:MODE ACT,
2026-04-20T14:15:55.327,COM31,pace5000,TX,0.073,:STAT:OPER:COND?\n,,
2026-04-20T14:15:55.405,COM31,pace5000,RX,27.153,,:STAT:OPER:COND 0,
2026-04-20T14:15:55.405,COM31,pace5000,QUERY,78.065,:STAT:OPER:COND?\n,:STAT:OPER:COND 0,
2026-04-20T14:15:55.405,COM31,pace5000,TX,0.095,:STAT:OPER:PRES:COND?\n,,
2026-04-20T14:15:55.513,COM31,pace5000,RX,57.083,,:STAT:OPER:PRES:COND 5,
2026-04-20T14:15:55.513,COM31,pace5000,QUERY,107.611,:STAT:OPER:PRES:COND?\n,:STAT:OPER:PRES:COND 5,
2026-04-20T14:15:55.513,COM31,pace5000,TX,0.373,:STAT:OPER:PRES:EVEN?\n,,
2026-04-20T14:15:55.590,COM31,pace5000,RX,26.113,,:STAT:OPER:PRES:EVEN 5,
2026-04-20T14:15:55.590,COM31,pace5000,QUERY,77.652,:STAT:OPER:PRES:EVEN?\n,:STAT:OPER:PRES:EVEN 5,
2026-04-20T14:15:55.591,COM31,pace5000,TX,0.093,:SOUR:PRES:EFF?\n,,
2026-04-20T14:15:55.669,COM31,pace5000,RX,27.812,,:SOUR:PRES:EFF 0.0,
2026-04-20T14:15:55.669,COM31,pace5000,QUERY,78.318,:SOUR:PRES:EFF?\n,:SOUR:PRES:EFF 0.0,
2026-04-20T14:15:55.669,COM31,pace5000,TX,0.09,:SOUR:PRES:COMP1?\n,,
2026-04-20T14:15:55.777,COM31,pace5000,RX,57.16,,:SOUR:PRES:COMP 1478.8153434,
2026-04-20T14:15:55.777,COM31,pace5000,QUERY,107.831,:SOUR:PRES:COMP1?\n,:SOUR:PRES:COMP 1478.8153434,
2026-04-20T14:15:55.777,COM31,pace5000,TX,0.142,:SOUR:PRES:COMP2?\n,,
2026-04-20T14:15:55.884,COM31,pace5000,RX,55.742,,:SOUR:PRES:COMP2 78.9050518,
2026-04-20T14:15:55.884,COM31,pace5000,QUERY,107.2,:SOUR:PRES:COMP2?\n,:SOUR:PRES:COMP2 78.9050518,
2026-04-20T14:15:55.884,COM31,pace5000,TX,0.089,:SENS:PRES:BAR?\n,,
2026-04-20T14:15:55.965,COM31,pace5000,RX,30.122,,:SENS:PRES:BAR 1014.1475473,
2026-04-20T14:15:55.965,COM31,pace5000,QUERY,80.681,:SENS:PRES:BAR?\n,:SENS:PRES:BAR 1014.1475473,
2026-04-20T14:15:55.965,COM31,pace5000,TX,0.097,:SENS:PRES:INL:TIME?\n,,
2026-04-20T14:15:56.058,COM31,pace5000,RX,40.88,,:SENS:PRES:INL:TIME 7.1130000,
2026-04-20T14:15:56.058,COM31,pace5000,QUERY,93.024,:SENS:PRES:INL:TIME?\n,:SENS:PRES:INL:TIME 7.1130000,
2026-04-20T14:15:56.058,COM31,pace5000,TX,0.116,:SENS:PRES:SLEW?\n,,
2026-04-20T14:15:56.168,COM31,pace5000,RX,59.266,,:SENS:PRES:SLEW -0.0014896,
2026-04-20T14:15:56.168,COM31,pace5000,QUERY,109.95,:SENS:PRES:SLEW?\n,:SENS:PRES:SLEW -0.0014896,
2026-04-20T14:15:56.171,COM31,pace5000,TX,0.146,:OUTP:STAT?\n,,
2026-04-20T14:15:56.247,COM31,pace5000,RX,25.168,,:OUTP:STAT 0,
2026-04-20T14:15:56.247,COM31,pace5000,QUERY,76.369,:OUTP:STAT?\n,:OUTP:STAT 0,
2026-04-20T14:15:56.248,COM31,pace5000,TX,1.185,:OUTP:ISOL:STAT?\n,,
2026-04-20T14:15:56.325,COM31,pace5000,RX,26.124,,:OUTP:ISOL:STAT 1,
2026-04-20T14:15:56.325,COM31,pace5000,QUERY,78.343,:OUTP:ISOL:STAT?\n,:OUTP:ISOL:STAT 1,
2026-04-20T14:15:56.325,COM31,pace5000,TX,0.093,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T14:15:56.434,COM31,pace5000,RX,58.055,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:15:56.434,COM31,pace5000,QUERY,108.403,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:15:56.434,COM31,pace5000,TX,0.072,:STAT:OPER:COND?\n,,
2026-04-20T14:15:56.513,COM31,pace5000,RX,28.143,,:STAT:OPER:COND 0,
2026-04-20T14:15:56.513,COM31,pace5000,QUERY,78.824,:STAT:OPER:COND?\n,:STAT:OPER:COND 0,
2026-04-20T14:15:56.513,COM31,pace5000,TX,0.423,:STAT:OPER:PRES:COND?\n,,
2026-04-20T14:15:56.590,COM31,pace5000,RX,25.702,,:STAT:OPER:PRES:COND 5,
2026-04-20T14:15:56.591,COM31,pace5000,QUERY,77.737,:STAT:OPER:PRES:COND?\n,:STAT:OPER:PRES:COND 5,
2026-04-20T14:15:56.591,COM31,pace5000,TX,0.079,:STAT:OPER:PRES:EVEN?\n,,
2026-04-20T14:15:56.668,COM31,pace5000,RX,27.367,,:STAT:OPER:PRES:EVEN 0,
2026-04-20T14:15:56.669,COM31,pace5000,QUERY,77.983,:STAT:OPER:PRES:EVEN?\n,:STAT:OPER:PRES:EVEN 0,
2026-04-20T14:15:56.669,COM31,pace5000,TX,0.092,:SOUR:PRES:COMP1?\n,,
2026-04-20T14:15:56.762,COM31,pace5000,RX,42.172,,:SOUR:PRES:COMP 1478.8360700,
2026-04-20T14:15:56.762,COM31,pace5000,QUERY,93.295,:SOUR:PRES:COMP1?\n,:SOUR:PRES:COMP 1478.8360700,
2026-04-20T14:15:56.762,COM31,pace5000,TX,0.226,:SOUR:PRES:COMP2?\n,,
2026-04-20T14:15:56.869,COM31,pace5000,RX,55.928,,:SOUR:PRES:COMP2 78.8975569,
2026-04-20T14:15:56.869,COM31,pace5000,QUERY,106.69,:SOUR:PRES:COMP2?\n,:SOUR:PRES:COMP2 78.8975569,
2026-04-20T14:15:56.869,COM31,pace5000,TX,0.083,:SENS:PRES:BAR?\n,,
2026-04-20T14:15:56.962,COM31,pace5000,RX,42.944,,:SENS:PRES:BAR 1014.1467932,
2026-04-20T14:15:56.962,COM31,pace5000,QUERY,93.607,:SENS:PRES:BAR?\n,:SENS:PRES:BAR 1014.1467932,
2026-04-20T14:15:56.963,COM31,pace5000,TX,0.103,:SENS:PRES:INL:TIME?\n,,
2026-04-20T14:15:57.073,COM31,pace5000,RX,57.325,,:SENS:PRES:INL:TIME 7.1130000,
2026-04-20T14:15:57.074,COM31,pace5000,QUERY,110.959,:SENS:PRES:INL:TIME?\n,:SENS:PRES:INL:TIME 7.1130000,
2026-04-20T14:15:57.074,COM31,pace5000,TX,0.091,:SENS:PRES:SLEW?\n,,
2026-04-20T14:15:57.166,COM31,pace5000,RX,41.593,,:SENS:PRES:SLEW 0.0042027,
2026-04-20T14:15:57.166,COM31,pace5000,QUERY,92.111,:SENS:PRES:SLEW?\n,:SENS:PRES:SLEW 0.0042027,
2026-04-20T14:15:57.167,COM31,pace5000,TX,0.096,*IDN?\n,,
2026-04-20T14:15:57.276,COM31,pace5000,RX,57.842,,"*IDN GE Druck,Pace5000 User Interface,3213201,02.00.07",
2026-04-20T14:15:57.276,COM31,pace5000,QUERY,109.19,*IDN?\n,"*IDN GE Druck,Pace5000 User Interface,3213201,02.00.07",
2026-04-20T14:15:57.276,COM31,pace5000,TX,0.077,:INST:MOD?\n,,
2026-04-20T14:15:58.337,COM31,pace5000,RX,1010.303,,,
2026-04-20T14:15:58.337,COM31,pace5000,QUERY,1061.257,:INST:MOD?\n,,
2026-04-20T14:15:59.350,COM31,pace5000,RX,1012.759,,,
2026-04-20T14:15:59.350,COM31,pace5000,TX,0.087,:SYST:ERR?\n,,
2026-04-20T14:15:59.429,COM31,pace5000,RX,28.191,,":SYST:ERR -102,""Syntax error""",
2026-04-20T14:15:59.429,COM31,pace5000,QUERY,78.998,:SYST:ERR?\n,":SYST:ERR -102,""Syntax error""",
2026-04-20T14:15:59.431,COM31,pace5000,TX,0.44,:SYST:ERR?\n,,
2026-04-20T14:15:59.506,COM31,pace5000,RX,24.128,,":SYST:ERR -102,""Syntax error""",
2026-04-20T14:15:59.506,COM31,pace5000,QUERY,75.874,:SYST:ERR?\n,":SYST:ERR -102,""Syntax error""",
2026-04-20T14:15:59.506,COM31,pace5000,TX,0.072,:SYST:ERR?\n,,
2026-04-20T14:15:59.584,COM31,pace5000,RX,27.07,,":SYST:ERR 0, No error",
2026-04-20T14:15:59.584,COM31,pace5000,QUERY,77.588,:SYST:ERR?\n,":SYST:ERR 0, No error",
2026-04-20T14:15:59.584,COM31,pace5000,TX,0.082,:OUTP:STAT?\n,,
2026-04-20T14:15:59.647,COM31,pace5000,RX,12.138,,:OUTP:STAT 0,
2026-04-20T14:15:59.647,COM31,pace5000,QUERY,62.891,:OUTP:STAT?\n,:OUTP:STAT 0,
2026-04-20T14:15:59.647,COM31,pace5000,TX,0.113,:OUTP:ISOL:STAT?\n,,
2026-04-20T14:15:59.724,COM31,pace5000,RX,25.053,,:OUTP:ISOL:STAT 1,
2026-04-20T14:15:59.724,COM31,pace5000,QUERY,76.946,:OUTP:ISOL:STAT?\n,:OUTP:ISOL:STAT 1,
2026-04-20T14:15:59.724,COM31,pace5000,TX,0.093,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T14:15:59.832,COM31,pace5000,RX,57.247,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:15:59.832,COM31,pace5000,QUERY,108.171,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:15:59.832,COM31,pace5000,TX,0.11,:SOUR:PRES:LEV:IMM:AMPL:VENT:ETIM?\n,,
2026-04-20T14:16:00.894,COM31,pace5000,RX,1011.034,,,
2026-04-20T14:16:00.894,COM31,pace5000,QUERY,1061.508,:SOUR:PRES:LEV:IMM:AMPL:VENT:ETIM?\n,,
2026-04-20T14:16:01.895,COM31,pace5000,RX,1001.22,,,
2026-04-20T14:16:01.896,COM31,pace5000,TX,0.122,:SOUR:PRES:LEV:IMM:AMPL:VENT:ORPV:STAT?\n,,
2026-04-20T14:16:02.956,COM31,pace5000,RX,1009.517,,,
2026-04-20T14:16:02.956,COM31,pace5000,QUERY,1060.742,:SOUR:PRES:LEV:IMM:AMPL:VENT:ORPV:STAT?\n,,
2026-04-20T14:16:03.962,COM31,pace5000,RX,1005.575,,,
2026-04-20T14:16:03.963,COM31,pace5000,TX,0.189,:SOUR:PRES:LEV:IMM:AMPL:VENT:PUPV:STAT?\n,,
2026-04-20T14:16:05.026,COM31,pace5000,RX,1008.397,,,
2026-04-20T14:16:05.026,COM31,pace5000,QUERY,1063.831,:SOUR:PRES:LEV:IMM:AMPL:VENT:PUPV:STAT?\n,,
2026-04-20T14:16:06.027,COM31,pace5000,RX,1001.111,,,
2026-04-20T14:16:06.254,COM30,paroscientific_gauge,TX,,*0100P3\r\n,,
2026-04-20T14:16:06.356,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:06.465,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:06.574,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:06.683,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:06.793,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:06.856,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:06.857,COM30,paroscientific_gauge,TX,,*0100P3\r\n,,
2026-04-20T14:16:06.966,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:07.075,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:07.182,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:07.293,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:07.401,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:07.510,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:07.618,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:07.729,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:07.839,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:07.949,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:08.060,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:08.169,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:08.221,COM30,paroscientific_gauge,RX,,,*00011013.620,
2026-04-20T14:16:08.324,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:08.434,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:08.546,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:08.655,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:08.765,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:08.875,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:08.983,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:09.061,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:16:09.062,RUN,runner,EVENT,,stage,"{""current"":""初始化"",""wait_reason"":""启动压力预检查""}",
2026-04-20T14:16:09.062,RUN,runner,EVENT,,stage,"{""current"":""初始化"",""wait_reason"":""压力传感器单点校准""}",
2026-04-20T14:16:09.062,RUN,runner,EVENT,,stage,"{""current"":""初始化完成"",""wait_reason"":""准备进入点位流程""}",
2026-04-20T14:16:09.063,COM31,pace5000,TX,0.144,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T14:16:09.171,COM31,pace5000,RX,52.663,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:16:09.172,COM31,pace5000,QUERY,108.481,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:16:09.172,COM31,pace5000,TX,0.164,:INST:VERS?\n,,
2026-04-20T14:16:09.250,COM31,pace5000,RX,26.872,,":INST:VERS ""02.00.07""",
2026-04-20T14:16:09.250,COM31,pace5000,QUERY,78.53,:INST:VERS?\n,":INST:VERS ""02.00.07""",
2026-04-20T14:16:09.251,COM31,pace5000,TX,0.179,:OUTP:STAT?\n,,
2026-04-20T14:16:09.316,COM31,pace5000,RX,14.263,,:OUTP:STAT 0,
2026-04-20T14:16:09.316,COM31,pace5000,QUERY,65.65,:OUTP:STAT?\n,:OUTP:STAT 0,
2026-04-20T14:16:09.317,COM31,pace5000,TX,0.109,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T14:16:09.421,COM31,pace5000,RX,53.985,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:16:09.422,COM31,pace5000,QUERY,105.129,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T14:16:09.422,COM31,pace5000,TX,0.141,:OUTP:ISOL:STAT?\n,,
2026-04-20T14:16:09.500,COM31,pace5000,RX,27.435,,:OUTP:ISOL:STAT 1,
2026-04-20T14:16:09.501,COM31,pace5000,QUERY,78.927,:OUTP:ISOL:STAT?\n,:OUTP:ISOL:STAT 1,
2026-04-20T14:16:09.501,COM31,pace5000,TX,0.117,:OUTP:STAT?\n,,
2026-04-20T14:16:09.563,COM31,pace5000,RX,11.616,,:OUTP:STAT 0,
