timestamp,port,device,direction,command,response,error
2026-04-20T12:49:37.431,COM31,pace5000,TX,:INST:VERS?\n,,
2026-04-20T12:49:38.495,COM31,pace5000,RX,,":INST:VERS ""02.00.07""",
2026-04-20T12:49:38.495,COM31,pace5000,TX,:OUTP:MODE?\n,,
2026-04-20T12:49:39.558,COM31,pace5000,RX,,:OUTP:MODE ACT,
2026-04-20T12:49:39.559,COM31,pace5000,TX,:OUTP:MODE?\n,,
2026-04-20T12:49:40.621,COM31,pace5000,RX,,:OUTP:MODE ACT,
2026-04-20T12:49:40.621,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:49:41.672,COM31,pace5000,RX,,:OUTP:STAT 0,
2026-04-20T12:49:41.673,COM31,pace5000,TX,:OUTP:STAT 1\n,,
2026-04-20T12:49:41.685,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:49:42.752,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:49:42.753,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:49:43.806,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:49:43.806,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:49:44.871,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:49:44.871,COM31,pace5000,TX,:SOUR:PRES 1000.0\n,,
2026-04-20T12:49:44.889,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:49:45.965,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:49:45.965,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:49:47.042,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1000.0000000,
2026-04-20T12:49:47.042,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:49:48.119,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1000.0000000,
2026-04-20T12:49:48.119,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:49:49.200,COM31,pace5000,RX,,":SENS:PRES:INL 999.9898071, 0",
2026-04-20T12:49:49.200,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:49:50.260,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:49:50.261,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:49:51.354,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:49:51.354,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:49:52.431,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1000.0000000,
2026-04-20T12:49:52.932,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:49:54.027,COM31,pace5000,RX,,":SENS:PRES:INL 999.9978638, 0",
2026-04-20T12:49:54.027,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:49:55.090,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:49:55.090,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:49:56.184,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:49:56.185,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:49:57.261,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1000.0000000,
2026-04-20T12:49:57.762,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:49:58.839,COM31,pace5000,RX,,":SENS:PRES:INL 1000.0030518, 1",
2026-04-20T12:49:58.839,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:49:59.902,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:49:59.902,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:50:01.011,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:50:01.011,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:50:02.091,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1000.0000000,
2026-04-20T12:50:02.591,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:50:03.668,COM31,pace5000,RX,,":SENS:PRES:INL 1000.0010986, 1",
2026-04-20T12:50:03.668,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:50:04.730,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:50:04.731,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:50:05.824,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:50:05.824,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:50:06.902,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1000.0000000,
2026-04-20T12:50:06.902,COM31,pace5000,TX,:SENS:PRES:CONT?\n,,
2026-04-20T12:50:07.963,COM31,pace5000,RX,,,
2026-04-20T12:50:08.963,COM31,pace5000,RX,,,
2026-04-20T12:50:08.963,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:50:10.029,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:50:10.030,COM31,pace5000,TX,:SENS:PRES:CONT?\r\n,,
2026-04-20T12:50:11.090,COM31,pace5000,RX,,,
2026-04-20T12:50:12.105,COM31,pace5000,RX,,,
2026-04-20T12:50:12.105,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:50:13.183,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:50:13.183,COM31,pace5000,TX,:SENS:PRES:CONT?\r,,
2026-04-20T12:50:14.247,COM31,pace5000,RX,,,
2026-04-20T12:50:15.261,COM31,pace5000,RX,,,
2026-04-20T12:50:15.262,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:50:16.331,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:50:16.332,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:50:17.414,COM31,pace5000,RX,,":SENS:PRES:INL 1000.0010376, 1",
2026-04-20T12:50:17.414,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:50:18.480,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:50:18.480,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:50:19.560,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 1000.0000000,
2026-04-20T12:50:19.561,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:50:20.637,COM31,pace5000,RX,,":SENS:PRES:INL 999.9995728, 1",
2026-04-20T12:50:20.638,COM31,pace5000,TX,:SENS:PRES:CONT?\n,,
2026-04-20T12:50:21.699,COM31,pace5000,RX,,,
2026-04-20T12:50:22.711,COM31,pace5000,RX,,,
2026-04-20T12:50:22.711,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:50:23.777,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:50:23.777,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:50:24.829,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:50:24.830,COM31,pace5000,TX,:OUTP:STAT 0\n,,
2026-04-20T12:50:24.842,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:50:25.899,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:50:25.900,COM31,pace5000,TX,:OUTP:ISOL:STAT?\n,,
2026-04-20T12:50:26.964,COM31,pace5000,RX,,:OUTP:ISOL:STAT 1,
2026-04-20T12:50:26.965,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT 1\n,,
2026-04-20T12:50:26.996,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:50:28.121,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:50:28.121,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:50:29.220,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 1,
2026-04-20T12:50:29.721,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:50:30.825,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 1,
2026-04-20T12:50:31.326,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:50:32.417,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:50:32.418,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:50:33.511,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:50:33.511,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:50:34.577,COM31,pace5000,RX,,:OUTP:STAT 0,
2026-04-20T12:50:34.577,COM31,pace5000,TX,:OUTP:ISOL:STAT?\n,,
2026-04-20T12:50:35.644,COM31,pace5000,RX,,:OUTP:ISOL:STAT 1,
2026-04-20T12:50:35.645,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:50:36.699,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:50:36.714,COM31,pace5000,CLOSE,close,,
